,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether USDt,USDT,tether,164836,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,187101343451.70065,189851513995.835,True,189671636910.79,,3,,,,2026-01-02T13:37:00.000Z,0.9990525380532461,65821072042.60055,4.8937,0.00327682,0.04452942,-0.03974598,-0.11800149,-0.08572177,-0.16724,186924072048.59363,6.1633,189671636910.79,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-02 13:39:03.563124
3,1839,BNB,BNB,bnb,3040,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem', 'made-in-china']",137734512.59,137734512.59,137734512.59,False,119861054621.5,,4,,,,2026-01-02T13:38:00.000Z,870.2325391624496,1648822949.6136196,-22.1107,0.10363156,1.34430555,3.36242557,-3.73093253,-14.46339661,-24.23375142,119861054621.4981,3.9556,119861054621.5,,2026-01-02T13:38:00.000Z,,,,,,2026-01-02 13:39:03.563124
4,52,XRP,XRP,xrp,1777,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",100000000000.0,60676393849.0,99985734415.0,False,190032344591.2,,5,,,,2026-01-02T13:37:00.000Z,1.9005945768468244,1799835765.884281,-7.8525,0.24163479,2.48478402,1.4225597,-12.75440932,-21.262169,-36.68761964,115321225092.03142,3.8024,190059457684.68,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
5,3408,USDC,USDC,usd-coin,35947,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'monad-ecosystem', 'xlayer-ecosystem']",,75238190448.38695,75238190448.38695,False,75215753804.49,,6,60901219650.23,60883058408.30914,,2026-01-02T13:37:00.000Z,0.9997017918191924,7053817608.537044,-7.6786,-0.01796687,-0.0046339,-0.02697511,-0.02228405,-0.02193694,-0.03189209,75215753804.48608,2.48,75215753804.49,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-02 13:39:03.563124
6,5426,Solana,SOL,solana,1070,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,563155444.4284632,617409239.2990017,True,79224491847.04,,7,525236893.3,67397154629.97451,,2026-01-02T13:37:00.000Z,128.31763246204264,3203277955.945117,-3.849,0.22618721,2.74578075,3.45672904,-9.51523059,-27.15654599,-44.06027411,72262773337.16982,2.3827,79224491847.04,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
7,1958,TRON,TRX,tron,1273,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'made-in-china']",,94695156045.58687,94695155429.40906,True,26958073705.71,,8,94667886298.43,26950310655.535427,,2026-01-02T13:38:00.000Z,0.2846827124731355,439213259.879482,6.8197,-0.02561174,0.18490841,2.26339579,1.53914915,-2.34592444,-16.46963645,26958073881.124504,0.8897,26958073705.71,,2026-01-02T13:38:00.000Z,,,,,,2026-01-02 13:39:03.563124
8,74,Dogecoin,DOGE,dogecoin,1363,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,168149723126.57907,168149723126.57907,True,22172400838.13,,9,,,,2026-01-02T13:37:00.000Z,0.13186106064200515,2126156194.6002328,77.638,1.29348381,9.19055166,4.83390203,-11.98869918,-24.57797796,-47.57437808,22172400838.13022,0.7311,22172400838.13,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
9,2010,Cardano,ADA,cardano,1656,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'iso-20022']",45000000000.0,35943276887.330574,44994348263.84309,False,16397125240.49,,10,37997904336.0,13847436851.84264,,2026-01-02T13:38:00.000Z,0.36442633071012004,631676080.8656764,1.2773,0.75290075,6.94317457,2.22362202,-16.46815437,-36.77031501,-57.0227107,13098676509.747746,0.4323,16399184881.96,,2026-01-02T13:38:00.000Z,,,,,,2026-01-02 13:39:03.563124
10,1831,Bitcoin Cash,BCH,bitcoin-cash,1109,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",21000000.0,19975290.625,19975290.625,False,11891283912.59,,11,,,,2026-01-02T13:37:00.000Z,595.2996697681793,338504424.0647262,27.4265,0.18190691,0.4673096,-1.53714671,0.86964272,13.77070069,0.76150019,11891283912.585909,0.3921,12501293065.13,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
11,1975,Chainlink,LINK,chainlink,2175,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'iot', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'tron-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'xdc-ecosystem', 'metisdao-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'kadena-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'paal-ecosystem', 'blast-ecosystem', 'atomicals-ecosystem', 'move-vm', 'eigenlayer-ecosystem', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'ronin-ecosystem', 'astar-ecosystem', 'core-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'opbnb-ecosystem', 'scroll-ecosystem', 'merlin-ecosystem', 'x-layer-ecosystem', 'b²-network-ecosystem', 'mode-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'btcfi', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'bonk-fun-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'bera-chain-ecosystem', 'abstract-chain-ecosystem', 'unichain-ecosystem', 'soneium-ecosystem', 'fraxtal-ecosystem', 'monad-ecosystem', 'hashkey-chain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem', 'x402-ecosystem', 'iso-20022']",1000000000.0,708099970.4525867,1000000000.0,False,13009160020.69,,12,,,,2026-01-02T13:38:00.000Z,13.009160020686444,663310346.0381054,50.57,0.3759817,6.22790135,4.482523,-10.5534554,-19.07896854,-41.05070815,9211785826.261044,0.304,13009160020.69,,2026-01-02T13:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2026-01-02 13:39:03.563124
12,3957,UNUS SED LEO,LEO,unus-sed-leo,65,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'ethereum-ecosystem', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,921733225.9,985239504.0,False,9472761141.71,,13,,,,2026-01-02T13:38:00.000Z,9.61467856622675,538935.43396265,-53.6519,-0.14090648,1.09770234,13.72768419,2.10731735,0.84942571,-0.07166905,8862168690.83977,0.2925,9472761141.71,,2026-01-02T13:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2026-01-02 13:39:03.563124
13,32196,Hyperliquid,HYPE,hyperliquid,222,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",961671487.86,339347639.0,961671487.86,False,23550145301.32,,14,333931719.0,8177574777.2964735,,2026-01-02T13:37:00.000Z,24.488763157286275,262265997.31431666,64.5066,-0.15608642,-4.3591967,-2.36986579,-28.14341768,-40.80944858,-49.63607352,8310203959.455283,0.274,23550145301.32,,2026-01-02T13:37:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2026-01-02 13:39:03.563124
14,1437,Zcash,ZEC,zcash,559,2016-10-29T00:00:00.000Z,"['mineable', 'pow', 'equihash', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'quantum-resistant', 'binance-chain', 'boostvc-portfolio', 'dcg-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'winklevoss-capital-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'layer-1', 'standard-crypto-portfolio', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",21000000.0,16466891.5405448,16466891.5405448,False,8174821961.59,,15,,,,2026-01-02T13:37:00.000Z,496.4398982927908,579857548.0738027,10.459,-0.77166616,-5.83098575,10.96971629,45.71060126,25.79757095,243.62733619,8174821961.586478,0.2695,10425237864.15,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
15,328,Monero,XMR,monero,347,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio', 'layer-1', '2017-2018-alt-season', 'binance-ecosystem', 'binance-listing', 'privacy-coins']",,18446744.07370955,18446744.07370955,True,7758098118.69,,16,,,,2026-01-02T13:37:00.000Z,420.56734173195235,65627844.71264433,17.6293,0.01947519,-0.949858,-4.38808972,3.82115109,20.14160459,29.75564523,7758098118.6896715,0.2558,7758098118.69,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
16,512,Stellar,XLM,stellar,792,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50001806812.0,32384997074.914433,50001786883.65895,False,10585279153.07,,17,31531408660.0,6675136701.256772,,2026-01-02T13:37:00.000Z,0.21169801746677727,149107698.76454964,-0.9121,0.7135135,3.50783904,-2.15768293,-17.29143554,-27.40059818,-46.67084035,6855839676.426766,0.2261,10585283371.86,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
17,29470,Ethena USDe,USDe,ethena-usde,256,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,6302830416.684977,6302830416.684977,True,6293617932.17,,18,,,,2026-01-02T13:37:00.000Z,0.9985383575468684,56486258.58150467,-1.0234,-0.00571084,0.02843762,-0.01425688,-0.10114204,-0.08010532,-0.20063747,6293617932.17306,0.2075,6293617932.17,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2026-01-02 13:39:03.563124
18,2,Litecoin,LTC,litecoin,1485,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'privacy', 'layer-1', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",84000000.0,76693195.73347135,84000000.0,False,6721999937.21,,19,,,,2026-01-02T13:38:00.000Z,80.02380877630446,305614717.1797482,12.3515,0.25376274,2.90351343,3.52289299,-6.21289903,-12.9959943,-32.49490853,6137281629.819,0.2025,6721999937.21,,2026-01-02T13:38:00.000Z,,,,,,2026-01-02 13:39:03.563124
19,20947,Sui,SUI,sui,877,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3792183074.7738876,10000000000.0,False,15207664914.98,,20,3792183074.77,5767024949.7347145,,2026-01-02T13:37:00.000Z,1.5207664914976424,526736348.67367345,23.8275,0.57381657,8.19713587,8.09270338,-11.17331574,-30.16356672,-57.24946867,5767024949.740627,0.1902,15207664914.98,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
20,5805,Avalanche,AVAX,avalanche,1030,2020-07-13T00:00:00.000Z,"['smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",715748719.0,430108675.4388058,461777775.4388058,False,6177595268.45,,21,,,,2026-01-02T13:37:00.000Z,13.377853151517407,603532523.2819866,177.6026,-0.09651908,8.23253967,7.36130167,-5.66136139,-23.68782751,-56.11047245,5753930699.214005,0.1897,9575181256.17,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
21,37263,Canton,CC,canton-network,58,2025-07-08T04:07:45.000Z,"['proof-of-authority', 'store-of-value', 'enterprise-solutions', 'privacy', 'interoperability', 'scaling', 'smart-contracts', 'layer-1', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",,36886351621.29408,36886351621.29408,True,5602931648.97,,22,36882806616.49,5602393172.846121,,2026-01-02T13:37:00.000Z,0.15189714901851686,61710234.32206902,9.6825,-3.50920997,-13.24286719,58.02779105,88.51087279,0.15683412,0.15683412,5602931648.969118,0.1847,5602931648.97,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
22,4943,Dai,DAI,multi-collateral-dai,3656,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem']",,5365382702.664872,5365382702.664872,True,5362506194.56,,23,,,,2026-01-02T13:37:00.000Z,0.9994638764350581,83901034.3082445,-4.7085,-0.01422952,-0.00782615,-0.04185644,-0.03442771,-0.04209843,-0.02832614,5362506194.563042,0.1768,5362506194.56,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2026-01-02 13:39:03.563124
23,4642,Hedera,HBAR,hedera,409,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50000000000.0,42776708614.54322,50000000000.0,False,5990191666.2,,24,,,,2026-01-02T13:38:00.000Z,0.11980383332398997,152238680.36703092,18.8531,1.07255002,10.8762915,5.39262244,-17.47525969,-34.40169807,-45.63250307,5124813669.005622,0.1691,5990191666.2,,2026-01-02T13:38:00.000Z,,,,,,2026-01-02 13:39:03.563124
24,5994,Shiba Inu,SHIB,shiba-inu,1028,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'bnb-chain-ecosystem', 'base-ecosystem', 'animal-memes', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",589552695333683.0,589244061869948.4,589500546517452.8,False,4562550536.54,,25,589551575078137.0,4562945481.703417,,2026-01-02T13:38:00.000Z,7.739688391297506e-06,152737921.8125902,57.0417,2.40089904,10.1828865,7.22787349,-13.59039662,-19.57559007,-37.913601,4560565425.295829,0.1505,4562954152.13,,2026-01-02T13:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2026-01-02 13:39:03.563124
25,11419,Toncoin,TON,toncoin,844,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing']",,2416300630.499587,5150106192.770383,True,8905356688.13,,26,,,,2026-01-02T13:37:00.000Z,1.729159818225563,97879280.25599957,-16.2181,0.88490443,2.92237241,12.50427669,7.84810233,-20.59907764,-38.53682011,4178169959.012979,0.1378,8905356688.13,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
26,33251,World Liberty Financial,WLFI,world-liberty-financial-wlfi,393,2024-10-01T02:34:47.000Z,"['defi', 'ethereum-ecosystem', 'solana-ecosystem', 'bnb-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",100000000000.0,26735545094.0,100000000000.0,False,15284835056.56,,27,,,,2026-01-02T13:37:00.000Z,0.15284835056561386,75873735.99034567,27.9225,2.03084428,5.06660716,8.33358804,-5.43972928,24.39521719,-24.19474962,4086483969.09049,0.1347,15284835056.56,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdA5e1988097297dCdc1f90D4dFE7909e847CBeF6,2026-01-02 13:39:03.563124
27,7083,Uniswap,UNI,uniswap,1370,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cmc-crypto-awards-2024', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",,630275562.7469889,899910420.0370889,False,5242894905.66,,28,,,0.91588579,2026-01-02T13:38:00.000Z,5.8260186668840515,284671940.47855383,3.653,0.28310874,2.90215446,-1.86287109,-3.80690121,7.95970978,-27.35941363,3671997193.8448076,0.1212,5242894905.66,4009230441.0,2026-01-02T13:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2026-01-02 13:39:03.563124
28,3635,Cronos,CRO,cronos,335,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'centralized-exchange', 'mobile', 'payments', 'layer-1']",100000000000.0,38582500208.012634,98282500828.60431,False,9326906590.67,,29,97393210558.0,9242513873.592915,,2026-01-02T13:38:00.000Z,0.09489895466675036,14964938.8909736,-35.7661,0.05309438,4.30373213,1.93250975,-14.19662904,-30.30862258,-55.09809805,3661438938.1700773,0.1208,9489895466.68,,2026-01-02T13:38:00.000Z,,,,,,2026-01-02 13:39:03.563124
29,27772,PayPal USD,PYUSD,paypal-usd,145,2023-08-21T14:30:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'usd-stablecoin', 'fiat-stablecoin']",,3612379000.580149,3612379000.580149,False,3611104169.36,,30,,,,2026-01-02T13:37:00.000Z,0.9996470937239765,164236266.52504116,-3.1041,0.00950748,-0.00846317,0.00203186,0.00347213,-0.00268684,-0.00616932,3611104169.359469,0.1191,3611104169.36,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6c3ea9036406852006290770bedfcaba0e23a0e8,2026-01-02 13:39:03.563124
30,6636,Polkadot,DOT,polkadot-new,1004,2020-08-19T00:00:00.000Z,"['defi', 'ethereum-ecosystem', 'substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'arbitrum-ecosystem', 'spartan-group', 'optimism-ecosystem', 'osmosis-ecosystem', 'base-ecosystem', 'gnosis-chain-ecosystem', 'binance-ecosystem', 'binance-listing']",,1651343713.679952,1651343713.679952,True,3287577282.63,,31,,,,2026-01-02T13:37:00.000Z,1.9908497882015301,258353950.54862857,104.9452,0.22628796,8.93578513,15.41692065,-13.02025551,-28.12378475,-53.01898839,3287577282.6276603,0.1084,3287577282.63,,2026-01-02T13:37:00.000Z,,,,,,2026-01-02 13:39:03.563124
31,36148,World Liberty Financial USD,USD1,usd1,774,2025-04-13T05:37:56.000Z,"['stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",,3287367839.170472,3287367839.170472,False,3286492391.41,,32,,,,2026-01-02T13:37:00.000Z,0.9997336933979711,941294067.8769997,-33.8851,-0.00060651,0.00751493,-0.06893491,0.03774048,0.04226274,-0.01610752,3286492391.4116035,0.1084,3286492391.41,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,2026-01-02 13:39:03.563124
32,27075,Mantle,MNT,mantle,214,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio', 'made-in-china', 'neobank']",6219316795.0,3252944055.636841,6219316794.89,False,6149191767.32,,33,3252944055.64,3216265944.666042,,2026-01-02T13:37:00.000Z,0.9887246413259505,39497213.22908504,4.7669,0.47405642,2.45145816,-5.18856442,-6.81842247,-22.98842697,-49.09830812,3216265944.662918,0.106,6149191767.43,,2026-01-02T13:37:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2026-01-02 13:39:03.563124
33,22974,Bittensor,TAO,bittensor,233,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'layer-1', 'depin', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'robotics']",21000000.0,10559143.60826999,21000000.0,False,5117761221.79,,34,,,,2026-01-02T13:37:00.000Z,243.702915323397,107494176.02768256,76.8124,0.73257921,8.97102739,9.53614069,-14.56484236,-48.11828654,-23.34178162,2573294080.65381,0.0848,5117761221.79,,2026-01-02T13:37:00.000Z,22974.0,Bittensor,TAO,bittensor,0,2026-01-02 13:39:03.563124
34,11092,Bitget Token,BGB,bitget-token-new,43,2021-07-29T00:00:00.000Z,"['centralized-exchange', 'ethereum-ecosystem', 'made-in-china']",919992035.98,698995855.3084326,919992035.9787906,False,3211842822.96,,35,,,,2026-01-02T13:38:00.000Z,3.491163724631701,29101756.24331507,-13.9546,0.03358717,0.21459281,1.15570167,-3.97615644,-18.0757858,-36.57189657,2440308973.7207093,0.0805,3211842822.96,,2026-01-02T13:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x54D2252757e1672EEaD234D27B1270728fF90581,2026-01-02 13:39:03.563124
35,24478,Pepe,PEPE,pepe,636,2023-04-17T06:18:08.000Z,"['memes', 'ethereum-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",420689899653542.56,420689899653542.56,420689899653542.56,False,2403096576.52,,36,,,,2026-01-02T13:38:00.000Z,5.712275427804985e-06,1370097658.6421285,637.7772,4.90076247,37.50877043,41.65703456,19.84363059,-6.7643181,-42.35967425,2403096576.516676,0.0793,2403096576.52,,2026-01-02T13:38:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2026-01-02 13:39:03.563124
